customer_id,age,gender,city,occupation,monthly_income,account_type,transaction_type,transaction_amount,channel,loan_status,loan_amount,repayment_delay_days,credit_score,loan_type,mobile_app_usage,monthly_login_frequency,branch_name,customer_segment,kyc_status,currency,collateral_type,sector_financed,days_past_due,relationship_years,approval_status,financing_officer_id,age_group
11258,41,Male,Mekelle,Private Employee,26717,Salary Account,Withdrawal,135055,ATM,Active,429925,87,5,Trade Financing,No,28,Adama Branch,Agricultural,Verified,ETB,Machinery,Transportation,134,2,Approved,FO020,Mid-Career
11259,40,Male,Hawassa,Merchant,22947,Savings Account,Deposit,135055,POS,Active,486603,24,2,Agricultural Loan,No,29,Bahir Dar Branch,Corporate,Verified,ETB,Personal Guarantee,Manufacturing,47,13,Approved,FO013,Mid-Career
11260,25,Female,Addis Ababa,Farmer,14660,Wadiah Deposit,Transfer,51063,POS,Paid,130974,107,3,Trade Financing,Yes,20,Addis Main Branch,Retail,Verified,EUR,Inventory,Export Trade,117,4,Approved,FO013,Young
11261,64,Male,Dire Dawa,Farmer,5048,Savings Account,Withdrawal,51063,Branch,Active,325547,112,2,Trade Financing,No,9,Megenagna Branch,Retail,Incomplete,EUR,Inventory,Education,132,6,Approved,FO020,Senior
11262,54,Female,Addis Ababa,Private Employee,29099,Salary Account,Transfer,1074,Branch,Paid,350030,75,3,Vehicle Financing,Yes,17,Megenagna Branch,Agricultural,Verified,ETB,Building,Hospitality,132,11,Approved,FO008,Senior
11263,20,Female,Bahir Dar,Government Employee,13118,Wadiah Deposit,Transfer,135055,Mobile Banking,Defaulted,271947,86,3,Agricultural Loan,Yes,33,Jimma Branch,Retail,Verified,ETB,Land,Manufacturing,145,9,Approved,FO005,Young
11264,50,Female,Dire Dawa,NGO Worker,28865,Salary Account,Withdrawal,1074,Mobile Banking,Paid,336994,84,3,Trade Financing,No,9,Bahir Dar Branch,SME,Verified,ETB,Building,Transportation,177,12,Under Review,FO005,Mid-Career
11265,45,Male,Dire Dawa,University Lecturer,40895,Salary Account,Withdrawal,135055,POS,Active,86464,40,2,Trade Financing,No,13,Adama Branch,Retail,Verified,ETB,Personal Guarantee,Import Trade,163,2,Rejected,FO015,Mid-Career
11266,64,Male,Adama,Private Employee,13943,Mudarabah Savings,Withdrawal,51063,POS,Active,15595,68,3,Vehicle Financing,No,16,Jimma Branch,Retail,Incomplete,ETB,Vehicle,Export Trade,153,13,Approved,FO010,Senior
11267,25,Female,Adama,Private Employee,21681,Salary Account,Deposit,51063,Branch,Active,386456,44,3,Murabaha Financing,No,12,Bole Branch,Retail,Verified,USD,Personal Guarantee,Manufacturing,130,3,Rejected,FO018,Young
11268,51,Male,Addis Ababa,University Lecturer,24538,Mudarabah Savings,Transfer,135055,Mobile Banking,Active,2825,81,1,Trade Financing,Yes,20,Megenagna Branch,Agricultural,Verified,SAR,No Collateral,Import Trade,4,12,Approved,FO014,Senior
11269,52,Male,Addis Ababa,University Lecturer,30008,Mudarabah Savings,Deposit,1074,Branch,Defaulted,232736,110,5,Trade Financing,Yes,4,Bole Branch,Retail,Pending,ETB,Vehicle,Retail Trade,24,7,Approved,FO013,Senior
11270,49,Female,Bahir Dar,University Lecturer,23209,Salary Account,Transfer,135055,Branch,Active,292729,36,2,Vehicle Financing,Yes,9,Bole Branch,Retail,Verified,EUR,Personal Guarantee,Agriculture,46,10,Approved,FO002,Mid-Career
11271,41,Female,Adama,Teacher,8422,Salary Account,Transfer,1074,Branch,Paid,221752,15,2,Trade Financing,Yes,8,Bahir Dar Branch,Youth Banking,Verified,ETB,Land,Hospitality,154,1,Approved,FO013,Mid-Career
11272,31,Female,Hawassa,NGO Worker,22891,Wadiah Deposit,Deposit,135055,ATM,Late Payment,275113,104,4,Vehicle Financing,Yes,20,Bole Branch,Corporate,Verified,ETB,Machinery,Manufacturing,5,14,Approved,FO015,Adult
11273,49,Female,Dire Dawa,Farmer,14147,Current Account,Transfer,1074,Mobile Banking,Late Payment,341043,32,2,Agricultural Loan,No,28,Adama Branch,Corporate,Verified,USD,Land,Transportation,143,12,Under Review,FO001,Mid-Career
11274,63,Female,Addis Ababa,NGO Worker,51431,Salary Account,Deposit,135055,Branch,Paid,481918,6,3,Agricultural Loan,No,16,Hawassa Branch,Agricultural,Pending,ETB,Land,Construction,119,4,Approved,FO002,Senior
11275,60,Male,Addis Ababa,Government Employee,24974,Wadiah Deposit,Withdrawal,1074,ATM,Active,421950,114,2,Vehicle Financing,No,14,Bole Branch,SME,Verified,ETB,Land,Import Trade,160,13,Approved,FO004,Senior
11276,33,Female,Jimma,Merchant,67323,Savings Account,Transfer,51063,ATM,Paid,99947,60,4,Murabaha Financing,Yes,31,Hawassa Branch,SME,Verified,AED,No Collateral,Health Services,125,8,Pending,FO007,Adult
11277,21,Male,Dessie,Farmer,14518,Wadiah Deposit,Deposit,135055,Mobile Banking,Active,292494,61,1,Murabaha Financing,No,16,Adama Branch,Retail,Verified,ETB,No Collateral,Construction,10,14,Under Review,FO012,Young
11278,54,Male,Jimma,Private Employee,24857,Current Account,Withdrawal,51063,Branch,Active,377479,73,4,Murabaha Financing,Yes,12,Megenagna Branch,Agricultural,Verified,ETB,Building,Transportation,53,4,Pending,FO015,Senior
11279,38,Female,Bahir Dar,Farmer,9253,Current Account,Transfer,1074,POS,Paid,17061,67,4,SME Financing,Yes,22,Dire Dawa Branch,Agricultural,Under Review,ETB,No Collateral,Retail Trade,131,12,Under Review,FO005,Mid-Career
11280,31,Female,Adama,University Lecturer,41747,Wadiah Deposit,Transfer,51063,Mobile Banking,Paid,458479,83,3,Trade Financing,Yes,23,Hawassa Branch,Retail,Verified,ETB,Building,Agriculture,21,6,Approved,FO012,Adult
11281,48,Male,Dessie,Merchant,37067,Savings Account,Transfer,1074,Branch,Active,251419,75,4,SME Financing,No,6,Dire Dawa Branch,Agricultural,Verified,ETB,Personal Guarantee,Manufacturing,142,7,Pending,FO006,Mid-Career
11282,35,Female,Adama,Teacher,14042,Savings Account,Transfer,135055,Branch,Active,166215,15,2,Vehicle Financing,Yes,29,Adama Branch,Corporate,Verified,USD,Inventory,Export Trade,82,4,Approved,FO009,Adult
11283,24,Male,Jimma,Government Employee,15795,Wadiah Deposit,Withdrawal,1074,ATM,Active,225111,81,3,Agricultural Loan,No,26,Adama Branch,SME,Verified,ETB,Inventory,Import Trade,111,6,Approved,FO015,Young
11284,27,Female,Adama,Farmer,7998,Salary Account,Transfer,1074,Branch,Defaulted,471170,66,2,Murabaha Financing,No,19,Bahir Dar Branch,Retail,Verified,ETB,Personal Guarantee,Manufacturing,144,2,Approved,FO013,Adult
11285,24,Female,Addis Ababa,NGO Worker,42582,Wadiah Deposit,Transfer,1074,ATM,Active,432920,98,3,Trade Financing,No,22,Bahir Dar Branch,SME,Verified,AED,Machinery,Retail Trade,34,14,Approved,FO006,Young
11286,50,Male,Mekelle,Farmer,5942,Wadiah Deposit,Withdrawal,1074,Branch,Late Payment,121251,27,1,Murabaha Financing,Yes,15,Addis Main Branch,SME,Verified,SAR,Vehicle,Transportation,55,5,Approved,FO016,Mid-Career
11287,40,Male,Addis Ababa,Farmer,12332,Current Account,Withdrawal,135055,POS,Paid,87248,108,4,Vehicle Financing,Yes,30,Jimma Branch,Women Banking,Incomplete,USD,Personal Guarantee,Agriculture,7,1,Pending,FO011,Mid-Career
11288,38,Female,Jimma,Small Business Owner,56323,Mudarabah Savings,Transfer,51063,Mobile Banking,Active,451326,6,2,SME Financing,Yes,14,Adama Branch,Retail,Verified,USD,Personal Guarantee,Import Trade,56,3,Under Review,FO013,Mid-Career
11289,36,Female,Dessie,Teacher,21456,Savings Account,Withdrawal,51063,Branch,Paid,6162,25,2,SME Financing,No,23,Jimma Branch,Retail,Verified,ETB,Building,Retail Trade,165,8,Approved,FO020,Mid-Career
11290,36,Female,Adama,NGO Worker,53555,Mudarabah Savings,Withdrawal,1074,ATM,Paid,24668,108,2,Trade Financing,Yes,13,Dire Dawa Branch,Corporate,Verified,USD,Land,Export Trade,139,14,Approved,FO008,Mid-Career
11291,53,Male,Jimma,Private Employee,16481,Savings Account,Deposit,1074,ATM,Active,139453,58,1,Trade Financing,Yes,12,Addis Main Branch,SME,Verified,ETB,Inventory,Health Services,26,7,Approved,FO013,Senior
11292,46,Female,Jimma,NGO Worker,38150,Salary Account,Withdrawal,1074,ATM,Paid,373427,28,5,Murabaha Financing,No,32,Megenagna Branch,Agricultural,Under Review,ETB,Personal Guarantee,Import Trade,6,1,Approved,FO015,Mid-Career
11293,35,Female,Addis Ababa,University Lecturer,20248,Mudarabah Savings,Deposit,1074,ATM,Paid,411900,71,4,Agricultural Loan,Yes,5,Adama Branch,SME,Under Review,ETB,Personal Guarantee,Manufacturing,159,12,Approved,FO010,Adult
11294,19,Female,Addis Ababa,Private Employee,8469,Mudarabah Savings,Deposit,1074,ATM,Paid,349650,87,2,SME Financing,Yes,7,Hawassa Branch,Corporate,Verified,EUR,Land,Health Services,112,4,Approved,FO005,Young
11295,18,Female,Addis Ababa,Teacher,16795,Current Account,Deposit,1074,ATM,Paid,23268,8,2,Trade Financing,Yes,10,Adama Branch,SME,Verified,ETB,Building,Agriculture,68,4,Approved,FO016,
11296,64,Male,Adama,Private Employee,28735,Mudarabah Savings,Deposit,135055,Mobile Banking,Defaulted,114915,65,3,SME Financing,Yes,33,Dire Dawa Branch,Retail,Verified,ETB,Vehicle,Education,39,15,Approved,FO019,Senior
11297,22,Male,Mekelle,Merchant,25296,Wadiah Deposit,Deposit,51063,Branch,Late Payment,388125,89,3,Trade Financing,Yes,13,Addis Main Branch,Corporate,Pending,ETB,Machinery,Agriculture,116,15,Approved,FO018,Young
11298,37,Male,Addis Ababa,Farmer,12494,Mudarabah Savings,Withdrawal,135055,Mobile Banking,Active,280202,103,3,Vehicle Financing,Yes,24,Addis Main Branch,Corporate,Verified,ETB,Inventory,Export Trade,91,7,Approved,FO002,Mid-Career
11299,28,Female,Hawassa,Farmer,13454,Salary Account,Withdrawal,135055,Mobile Banking,Paid,393992,75,1,Murabaha Financing,Yes,33,Addis Main Branch,Retail,Verified,ETB,No Collateral,Export Trade,174,15,Under Review,FO004,Adult
11300,59,Female,Addis Ababa,Merchant,12244,Wadiah Deposit,Withdrawal,135055,Mobile Banking,Active,430196,53,1,Murabaha Financing,No,17,Dire Dawa Branch,SME,Pending,ETB,Land,Transportation,48,3,Rejected,FO018,Senior
11301,19,Female,Mekelle,Farmer,12489,Salary Account,Transfer,135055,POS,Paid,206436,83,3,Agricultural Loan,Yes,0,Megenagna Branch,Youth Banking,Verified,ETB,Inventory,Education,32,4,Approved,FO002,Young
11302,20,Male,Adama,Government Employee,12885,Current Account,Withdrawal,1074,Branch,Late Payment,456801,110,2,Agricultural Loan,No,28,Megenagna Branch,Retail,Verified,ETB,Vehicle,Manufacturing,148,4,Approved,FO001,Young
11303,40,Male,Addis Ababa,Small Business Owner,36047,Salary Account,Deposit,51063,Mobile Banking,Active,37011,83,2,SME Financing,Yes,10,Bole Branch,Retail,Verified,ETB,Building,Agriculture,9,13,Approved,FO003,Mid-Career
11304,29,Male,Adama,University Lecturer,39675,Wadiah Deposit,Transfer,1074,ATM,Paid,257795,88,5,Murabaha Financing,No,34,Addis Main Branch,SME,Incomplete,ETB,Inventory,Retail Trade,16,2,Approved,FO002,Adult
11305,37,Male,Addis Ababa,University Lecturer,40078,Mudarabah Savings,Transfer,51063,Branch,Paid,147012,27,2,Agricultural Loan,No,10,Megenagna Branch,Women Banking,Verified,ETB,Machinery,Construction,149,13,Approved,FO003,Mid-Career
11306,22,Female,Mekelle,University Lecturer,36454,Savings Account,Withdrawal,1074,Mobile Banking,Active,266420,19,1,SME Financing,Yes,33,Adama Branch,Retail,Verified,ETB,No Collateral,Export Trade,106,4,Approved,FO008,Young
11307,54,Male,Dessie,Government Employee,11971,Wadiah Deposit,Transfer,1074,Mobile Banking,Paid,490700,65,3,Trade Financing,Yes,30,Bahir Dar Branch,Retail,Verified,ETB,Inventory,Health Services,112,8,Approved,FO004,Senior
11308,55,Male,Addis Ababa,University Lecturer,30736,Salary Account,Withdrawal,1074,POS,Late Payment,37699,109,4,Murabaha Financing,Yes,23,Jimma Branch,Diaspora,Verified,AED,Personal Guarantee,Health Services,17,4,Pending,FO016,Senior
11309,47,Female,Adama,Small Business Owner,62847,Salary Account,Withdrawal,1074,Branch,Paid,426121,68,2,Trade Financing,No,23,Jimma Branch,Retail,Incomplete,USD,No Collateral,Retail Trade,157,3,Approved,FO011,Mid-Career
11310,26,Male,Addis Ababa,Teacher,16580,Savings Account,Deposit,51063,Branch,Paid,97516,33,1,Agricultural Loan,No,17,Jimma Branch,Diaspora,Verified,EUR,Land,Import Trade,45,4,Rejected,FO012,Adult
11311,51,Female,Dire Dawa,University Lecturer,38349,Mudarabah Savings,Transfer,51063,ATM,Active,107627,52,2,Vehicle Financing,No,18,Adama Branch,Agricultural,Verified,ETB,Land,Health Services,180,12,Under Review,FO014,Senior
11312,61,Female,Addis Ababa,Teacher,13956,Current Account,Transfer,1074,ATM,Paid,16875,86,2,Trade Financing,No,14,Hawassa Branch,Retail,Verified,AED,Personal Guarantee,Export Trade,16,7,Rejected,FO008,Senior
11313,52,Female,Adama,Private Employee,10312,Current Account,Transfer,135055,Branch,Paid,350529,33,1,SME Financing,No,26,Hawassa Branch,Women Banking,Incomplete,ETB,Building,Agriculture,171,3,Approved,FO016,Senior
11314,39,Female,Adama,Private Employee,29139,Current Account,Withdrawal,51063,ATM,Paid,340349,104,1,Trade Financing,Yes,9,Hawassa Branch,SME,Pending,SAR,Inventory,Hospitality,128,7,Approved,FO004,Mid-Career
11315,61,Female,Addis Ababa,Merchant,43296,Salary Account,Transfer,135055,ATM,Paid,282878,79,4,Trade Financing,Yes,12,Megenagna Branch,Corporate,Verified,ETB,Personal Guarantee,Transportation,72,6,Rejected,FO011,Senior
11316,41,Male,Dessie,Teacher,18925,Savings Account,Deposit,1074,Mobile Banking,Paid,337334,60,3,Vehicle Financing,No,21,Megenagna Branch,SME,Verified,ETB,Inventory,Construction,145,13,Approved,FO002,Mid-Career
11317,34,Male,Dire Dawa,Teacher,14126,Current Account,Transfer,1074,ATM,Active,11757,0,1,Trade Financing,No,1,Bahir Dar Branch,SME,Verified,ETB,Land,Agriculture,104,8,Approved,FO002,Adult
11318,27,Female,Dessie,Farmer,11557,Mudarabah Savings,Transfer,135055,POS,Active,76425,47,2,Agricultural Loan,No,1,Hawassa Branch,Women Banking,Pending,EUR,Inventory,Agriculture,19,8,Approved,FO002,Adult
11319,47,Male,Mekelle,Government Employee,22591,Mudarabah Savings,Deposit,135055,Mobile Banking,Paid,50734,57,2,SME Financing,Yes,13,Hawassa Branch,SME,Incomplete,ETB,Land,Transportation,101,8,Approved,FO018,Mid-Career
11320,63,Female,Bahir Dar,Private Employee,13803,Salary Account,Withdrawal,135055,ATM,Active,270401,15,2,Agricultural Loan,Yes,34,Addis Main Branch,Agricultural,Pending,ETB,Building,Export Trade,164,1,Approved,FO007,Senior
11321,40,Male,Dire Dawa,University Lecturer,35463,Salary Account,Withdrawal,51063,Mobile Banking,Active,102095,58,1,Murabaha Financing,Yes,8,Adama Branch,Retail,Verified,SAR,Personal Guarantee,Manufacturing,68,12,Approved,FO005,Mid-Career
11322,49,Male,Dessie,Farmer,10007,Salary Account,Transfer,51063,ATM,Paid,406470,104,1,SME Financing,Yes,23,Jimma Branch,Agricultural,Verified,ETB,Personal Guarantee,Agriculture,85,9,Approved,FO013,Mid-Career
11323,34,Male,Adama,Farmer,12510,Mudarabah Savings,Deposit,51063,ATM,Late Payment,128456,35,3,Murabaha Financing,Yes,15,Dire Dawa Branch,Agricultural,Verified,ETB,Land,Manufacturing,67,4,Rejected,FO020,Adult
11324,34,Male,Adama,NGO Worker,26825,Current Account,Deposit,1074,ATM,Active,132462,62,4,SME Financing,Yes,10,Bahir Dar Branch,SME,Pending,USD,Personal Guarantee,Import Trade,172,4,Approved,FO020,Adult
11325,31,Male,Addis Ababa,Private Employee,10076,Salary Account,Deposit,1074,Mobile Banking,Late Payment,308631,18,3,Vehicle Financing,Yes,9,Bahir Dar Branch,SME,Verified,ETB,Personal Guarantee,Agriculture,83,15,Approved,FO015,Adult
11326,26,Male,Addis Ababa,Teacher,20052,Salary Account,Withdrawal,1074,Branch,Paid,337352,57,2,Murabaha Financing,Yes,6,Megenagna Branch,Retail,Pending,AED,Vehicle,Construction,151,14,Rejected,FO016,Adult
11327,57,Male,Addis Ababa,Small Business Owner,40304,Wadiah Deposit,Withdrawal,135055,ATM,Active,201133,82,1,Murabaha Financing,No,11,Dire Dawa Branch,SME,Verified,ETB,Inventory,Construction,180,1,Approved,FO010,Senior
11328,19,Female,Adama,University Lecturer,19361,Current Account,Withdrawal,1074,POS,Defaulted,199900,56,3,Vehicle Financing,No,9,Dire Dawa Branch,SME,Verified,ETB,Building,Export Trade,67,13,Approved,FO008,Young
11329,62,Female,Dire Dawa,Private Employee,17898,Current Account,Deposit,135055,ATM,Active,310407,106,5,Murabaha Financing,Yes,28,Hawassa Branch,SME,Verified,SAR,Building,Education,129,10,Rejected,FO016,Senior
11330,42,Female,Addis Ababa,Private Employee,18695,Savings Account,Withdrawal,135055,Branch,Paid,47115,38,5,Agricultural Loan,Yes,10,Jimma Branch,Corporate,Verified,ETB,Vehicle,Transportation,40,15,Approved,FO018,Mid-Career
11331,56,Male,Addis Ababa,Teacher,16703,Current Account,Transfer,1074,Mobile Banking,Late Payment,210049,33,3,SME Financing,Yes,9,Addis Main Branch,SME,Verified,ETB,Inventory,Retail Trade,93,14,Pending,FO015,Senior
11332,26,Male,Addis Ababa,Merchant,63141,Salary Account,Withdrawal,1074,ATM,Paid,112520,114,1,Agricultural Loan,No,0,Bole Branch,Retail,Incomplete,ETB,Vehicle,Import Trade,15,4,Approved,FO017,Adult
11333,39,Female,Jimma,Small Business Owner,18199,Current Account,Transfer,135055,POS,Active,170822,112,5,SME Financing,Yes,30,Hawassa Branch,Women Banking,Incomplete,SAR,Building,Retail Trade,70,15,Approved,FO014,Mid-Career
11334,60,Female,Hawassa,Merchant,50836,Current Account,Withdrawal,135055,Mobile Banking,Active,267164,116,3,Trade Financing,Yes,6,Bole Branch,SME,Verified,ETB,Personal Guarantee,Health Services,77,1,Pending,FO014,Senior
11335,63,Male,Addis Ababa,Small Business Owner,85202,Wadiah Deposit,Transfer,1074,ATM,Paid,42335,116,1,Murabaha Financing,Yes,26,Bahir Dar Branch,Retail,Verified,USD,No Collateral,Import Trade,64,5,Pending,FO005,Senior
11336,21,Female,Addis Ababa,Small Business Owner,43911,Savings Account,Deposit,135055,Mobile Banking,Paid,209747,61,3,SME Financing,No,31,Megenagna Branch,Retail,Verified,ETB,Personal Guarantee,Hospitality,35,2,Pending,FO020,Young
11337,43,Female,Addis Ababa,Private Employee,15883,Salary Account,Withdrawal,51063,Mobile Banking,Paid,399097,29,3,Murabaha Financing,No,2,Addis Main Branch,SME,Verified,ETB,Land,Construction,89,5,Approved,FO003,Mid-Career
11338,46,Female,Adama,NGO Worker,33044,Salary Account,Transfer,135055,Branch,Active,76438,8,4,Vehicle Financing,No,3,Bahir Dar Branch,Retail,Verified,USD,Machinery,Education,32,4,Pending,FO011,Mid-Career
11339,62,Female,Jimma,Merchant,65076,Mudarabah Savings,Deposit,1074,Mobile Banking,Paid,405976,78,1,Vehicle Financing,No,26,Bahir Dar Branch,Agricultural,Verified,ETB,Inventory,Education,64,11,Approved,FO003,Senior
11340,51,Male,Dessie,Farmer,10882,Salary Account,Transfer,135055,ATM,Paid,105038,9,2,Agricultural Loan,No,10,Bole Branch,Retail,Pending,ETB,Personal Guarantee,Hospitality,116,11,Pending,FO016,Senior
11341,40,Female,Dessie,NGO Worker,57883,Mudarabah Savings,Withdrawal,51063,Branch,Paid,350752,2,4,Agricultural Loan,Yes,27,Bole Branch,Agricultural,Verified,ETB,Building,Import Trade,97,1,Approved,FO005,Mid-Career
11342,54,Female,Adama,Small Business Owner,66433,Savings Account,Withdrawal,135055,Branch,Defaulted,306147,43,3,Trade Financing,No,0,Addis Main Branch,Agricultural,Verified,ETB,Machinery,Import Trade,28,15,Approved,FO009,Senior
11343,28,Female,Bahir Dar,Private Employee,8274,Savings Account,Withdrawal,51063,Mobile Banking,Active,179933,15,2,Murabaha Financing,No,20,Adama Branch,Retail,Incomplete,ETB,Vehicle,Health Services,56,5,Approved,FO016,Adult
11344,23,Female,Hawassa,Merchant,18136,Savings Account,Deposit,135055,Mobile Banking,Paid,432271,37,2,Murabaha Financing,No,17,Bole Branch,Corporate,Incomplete,EUR,Machinery,Agriculture,79,3,Approved,FO009,Young
11345,35,Male,Adama,University Lecturer,19989,Current Account,Withdrawal,135055,ATM,Paid,235912,62,5,Agricultural Loan,Yes,2,Adama Branch,Women Banking,Pending,ETB,Personal Guarantee,Manufacturing,44,5,Approved,FO002,Adult
11346,38,Female,Hawassa,Farmer,9421,Current Account,Deposit,51063,POS,Paid,58987,78,4,Agricultural Loan,Yes,32,Bahir Dar Branch,Retail,Verified,ETB,Inventory,Education,17,3,Pending,FO016,Mid-Career
11347,59,Female,Addis Ababa,Farmer,4286,Salary Account,Deposit,51063,Branch,Paid,20425,8,3,SME Financing,No,21,Hawassa Branch,Agricultural,Verified,ETB,Vehicle,Import Trade,149,12,Under Review,FO016,Senior
11348,53,Female,Dessie,Private Employee,13943,Wadiah Deposit,Withdrawal,1074,Branch,Active,196790,66,1,Agricultural Loan,No,31,Bole Branch,Corporate,Verified,ETB,No Collateral,Education,84,5,Pending,FO017,Senior
11349,58,Female,Addis Ababa,Private Employee,15531,Savings Account,Withdrawal,51063,Branch,Active,483231,118,2,Agricultural Loan,No,34,Bole Branch,Corporate,Under Review,USD,Vehicle,Retail Trade,44,6,Under Review,FO005,Senior
